CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2	5	18.011	0.000	0.7031	0.5992	1
3	18	-72.959	0.000	0.7157	0.5781	1
3	27	-88.936	0.000	0.7100	0.5955	1
3	30	23.011	0.000	0.7062	0.6286	1
3	38	-0.005	0.000	0.7151	0.5817	1
5	288	54.030	0.000	0.7053	0.6565	1
7	13	54.943	0.000	0.7421	0.5140	1
7	18	-15.978	0.000	0.8482	0.7115	1
7	19	72.954	0.000	0.9603	0.7839	1
7	21	113.980	0.000	0.7622	0.7581	1
7	22	95.969	0.000	0.8393	0.5326	1
8	10	23.016	0.000	0.7615	0.5509	1
8	14	64.042	0.000	0.7822	0.5981	1
8	23	23.052	0.000	0.7705	0.6199	1
8	702	-120.065	0.000	0.7087	0.5184	1
9	10	-23.016	0.000	0.7465	0.5174	1
9	23	-22.980	0.000	0.7407	0.4907	1
9	625	-156.085	0.000	0.7065	0.5200	1
9	2784	39.877	0.000	0.7014	0.5047	1
10	14	41.027	0.000	0.8085	0.6260	1
10	17	-1.001	0.000	0.7988	0.6589	1
10	19	2.033	0.000	0.8305	0.7282	1
10	23	0.036	0.000	0.9577	0.8394	1
10	31	1.032	0.000	0.7866	0.6989	1
10	38	-13.945	0.000	0.7477	0.5928	1
11	12	-72.954	0.000	0.7928	0.5530	1
11	16	-88.931	0.000	0.7544	0.5409	1
11	18	41.027	0.000	0.8141	0.6261	1
11	24	-473.826	0.000	0.7239	0.4939	1
11	26	-104.909	0.000	0.7033	0.5379	1
11	27	25.049	0.000	0.7732	0.5544	1
11	30	136.996	0.000	0.7565	0.5953	1
11	33	-15.978	0.000	0.7199	0.5411	1
11	38	113.980	0.000	0.7623	0.5953	1
12	16	-15.978	0.000	0.9077	0.7423	1
12	18	113.980	0.000	0.8592	0.7344	1
12	24	-400.872	0.000	0.7574	0.5986	1
12	25	-145.936	0.000	0.8282	0.6616	1
12	26	-31.955	0.000	0.7295	0.5176	1
12	27	98.003	0.000	0.7956	0.5703	1
12	30	209.950	0.000	0.7245	0.4638	1
12	32	-270.915	0.000	0.7261	0.5362	1
12	38	186.934	0.000	0.7522	0.5380	1
13	19	18.011	0.000	0.7611	0.5443	1
14	15	18.011	0.000	0.7070	0.7007	1
14	20	-16.979	0.000	0.7605	0.6651	1
14	22	-15.978	0.000	0.7607	0.5826	1
14	23	-40.991	0.000	0.8359	0.6314	1
14	34	-17.937	0.000	0.7105	0.6371	1
14	36	-13.945	0.000	0.7403	0.6853	1
14	288	-13.945	0.000	0.7433	0.7135	1
16	18	129.958	0.000	0.8733	0.7208	1
16	24	-384.895	0.000	0.9001	0.7278	1
16	25	-129.958	0.000	0.9101	0.7554	1
16	26	-15.978	0.000	0.9613	0.7922	1
16	27	113.980	0.000	0.9028	0.7119	1
16	30	225.928	0.000	0.7882	0.5474	1
16	32	-254.937	0.000	0.8066	0.6487	1
16	33	72.954	0.000	0.7947	0.6373	1
16	38	202.912	0.000	0.8106	0.6201	1
17	23	1.037	0.000	0.8148	0.6822	1
17	31	2.033	0.000	0.7272	0.6205	1
18	24	-514.853	0.000	0.8367	0.5986	1
18	25	-259.916	0.000	0.7947	0.5986	1
18	26	-145.936	0.000	0.8806	0.7796	1
18	27	-15.978	0.000	0.9773	0.8932	1
18	30	95.970	0.000	0.9256	0.7407	1
18	32	-384.895	0.000	0.7989	0.5645	1
18	33	-57.004	0.000	0.7044	0.5088	1
18	36	113.980	0.000	0.8055	0.7076	1
18	38	72.954	0.000	0.9448	0.8113	1
18	288	113.980	0.000	0.7882	0.7008	1
19	21	41.027	0.000	0.8018	0.6888	1
19	22	23.016	0.000	0.8906	0.6501	1
19	23	-1.997	0.000	0.8447	0.7558	1
19	31	-1.001	0.000	0.8934	0.7473	1
19	38	-15.978	0.000	0.8574	0.7784	1
20	22	1.001	0.000	0.8342	0.5218	1
20	28	-0.996	0.000	0.7394	0.5978	1
20	30	-14.977	0.000	0.7143	0.5979	1
20	31	-23.016	0.000	0.8008	0.5518	1
20	34	-0.959	0.000	0.7577	0.6920	1
20	36	3.034	0.000	0.7314	0.6370	1
20	288	3.034	0.000	0.7162	0.6375	1
21	22	-18.011	0.000	0.8213	0.5700	1
21	36	-15.978	0.000	0.7625	0.7647	1
21	37	14.912	0.000	0.8591	0.7325	1
21	288	-15.978	0.000	0.7784	0.7080	1
22	28	-1.997	0.000	0.7874	0.7080	1
22	30	-15.978	0.000	0.8121	0.5855	1
22	34	-1.960	0.000	0.7862	0.6349	1
22	35	1.030	0.000	0.7562	0.6105	1
22	36	2.033	0.000	0.7868	0.6633	1
22	37	32.923	0.000	0.7447	0.5248	1
22	80	-2.076	0.000	0.7318	0.7232	1
22	279	-51.153	0.000	0.7143	0.2951	1
22	288	2.033	0.000	0.7719	0.6198	1
23	31	0.996	0.000	0.8011	0.7100	1
23	38	-13.980	0.000	0.7862	0.5978	1
24	25	254.937	0.000	0.8733	0.7266	1
24	26	368.917	0.000	0.8822	0.6660	1
24	27	498.875	0.000	0.8639	0.6375	1
24	30	610.822	0.000	0.7595	0.5158	1
24	32	129.958	0.000	0.8145	0.6476	1
24	33	457.848	0.000	0.7698	0.6081	1
24	38	587.806	0.000	0.7733	0.5180	1
25	26	113.980	0.000	0.9183	0.7479	1
25	27	243.938	0.000	0.8084	0.5789	1
25	32	-124.979	0.000	0.7332	0.5619	1
25	33	202.912	0.000	0.7787	0.6138	1
26	27	129.958	0.000	0.9041	0.7716	1
26	30	241.905	0.000	0.8040	0.6416	1
26	32	-238.959	0.000	0.7576	0.5349	1
26	33	88.931	0.000	0.7993	0.6658	1
26	36	259.916	0.000	0.7141	0.6876	1
26	38	218.889	0.000	0.7981	0.6292	1
27	30	111.947	0.000	0.9128	0.7236	1
27	32	-368.917	0.000	0.8029	0.5828	1
27	33	-41.027	0.000	0.7712	0.6642	1
27	36	129.958	0.000	0.8051	0.7706	1
27	38	88.931	0.000	0.9396	0.8153	1
27	288	129.958	0.000	0.7748	0.6452	1
28	34	0.037	0.000	0.9478	0.7792	1
28	35	3.027	0.000	0.7141	0.5469	1
28	36	4.030	0.000	0.8653	0.6838	1
28	80	-0.079	0.000	0.9183	0.7162	1
28	288	4.030	0.000	0.8539	0.6172	1
30	32	-480.864	0.000	0.7393	0.4788	1
30	35	17.007	0.000	0.7550	0.6808	1
30	36	18.011	0.000	0.8612	0.8352	1
30	38	-23.016	0.000	0.9589	0.7820	1
30	210	75.915	0.000	0.7655	0.6113	1
30	288	18.011	0.000	0.8992	0.8308	1
30	504	69.889	0.000	0.8244	0.6280	1
30	604	69.889	0.000	0.8315	0.6891	1
30	672	69.889	0.000	0.8047	0.5708	1
30	744	69.889	0.000	0.8003	0.5895	1
30	827	69.889	0.000	0.8017	0.5708	1
30	920	69.889	0.000	0.8018	0.6048	1
30	1075	69.889	0.000	0.7988	0.5997	1
30	1108	69.889	0.000	0.7992	0.6887	1
30	1184	69.889	0.000	0.7915	0.6184	1
30	1237	69.889	0.000	0.7794	0.5895	1
30	1294	53.858	0.000	0.7304	0.4800	1
30	1324	69.889	0.000	0.8051	0.6184	1
30	1423	69.889	0.000	0.7949	0.5708	1
30	1530	69.889	0.000	0.7923	0.5997	1
30	1709	69.889	0.000	0.7900	0.5708	1
30	1897	69.889	0.000	0.7539	0.5489	1
30	2078	69.889	0.000	0.7922	0.6320	1
30	2168	69.889	0.000	0.7360	0.5223	1
30	2260	69.889	0.000	0.7697	0.5708	1
31	38	-14.976	0.000	0.7528	0.6273	1
32	38	457.849	0.000	0.7463	0.4969	1
33	38	129.958	0.000	0.7590	0.6020	1
34	35	2.990	0.000	0.7337	0.5607	1
34	36	3.993	0.000	0.8847	0.7657	1
34	80	-0.116	0.000	0.9359	0.7115	1
34	288	3.993	0.000	0.8630	0.6730	1
35	36	1.003	0.000	0.8303	0.7215	1
35	288	1.003	0.000	0.8466	0.7159	1
36	38	-41.027	0.000	0.8763	0.7329	1
36	288	-0.000	0.000	0.9656	0.8433	1
38	288	41.026	0.000	0.8571	0.7040	1
39	198	0.000	0.000	0.8969	0.7283	1
39	430	0.000	0.000	0.7468	0.6480	1
40	1428	-48.158	0.000	0.7177	0.5150	1
40	3609	-49.116	0.000	0.7288	0.5173	1
43	45	83.961	0.000	0.7260	0.5049	1
43	54	113.981	0.000	0.7589	0.5251	1
43	63	195.944	0.000	0.7585	0.5499	1
45	54	30.019	0.000	0.7971	0.5189	1
45	70	-15.977	0.000	0.8539	0.5761	1
46	67	67.975	0.000	0.7023	0.7186	1
46	330	67.975	0.000	0.7151	0.7335	1
48	59	2.015	0.000	0.8841	0.6957	1
48	95	-136.073	0.000	0.9020	0.6818	1
48	112	2.025	0.000	0.8073	0.7320	1
48	213	100.984	0.000	0.7070	0.3797	1
48	289	2.015	0.000	0.8288	0.5864	1
48	296	-0.000	0.000	0.9163	0.6620	1
48	298	2.025	0.000	0.8288	0.5864	1
48	302	90.985	0.000	0.7277	0.3828	1
48	314	2.015	0.000	0.7514	0.7309	1
48	360	-0.000	0.000	0.9452	0.7295	1
48	504	88.022	0.000	0.7526	0.5339	1
48	604	88.022	0.000	0.7222	0.4121	1
48	672	88.022	0.000	0.7028	0.3677	1
48	744	88.022	0.000	0.7069	0.3811	1
48	827	88.022	0.000	0.7085	0.3515	1
48	920	88.022	0.000	0.7148	0.3993	1
48	1075	88.022	0.000	0.7259	0.3843	1
48	1107	112.022	0.000	0.7025	0.3541	1
48	1108	88.022	0.000	0.7242	0.4221	1
48	1184	88.022	0.000	0.7135	0.4658	1
48	1237	88.022	0.000	0.7072	0.4096	1
48	1324	88.022	0.000	0.7125	0.3942	1
48	1414	9.954	0.000	0.7203	0.4237	1
48	1423	88.022	0.000	0.7014	0.3638	1
48	1530	88.022	0.000	0.7028	0.3999	1
48	1587	-51.988	0.000	0.7070	0.5097	1
48	1755	-51.989	0.000	0.7068	0.5095	1
48	1897	88.022	0.000	0.7095	0.4275	1
48	2007	88.022	0.000	0.7094	0.5722	1
48	2078	88.022	0.000	0.7177	0.4506	1
49	474	-69.073	0.000	0.7048	0.4824	1
49	974	-8.041	0.000	0.7669	0.4841	1
49	1120	-10.057	0.000	0.7304	0.4285	1
49	1605	98.931	0.000	0.8306	0.4850	1
49	2934	-164.150	0.000	0.7996	0.4866	1
54	55	-83.961	0.000	0.8384	0.5189	1
54	63	81.964	0.000	0.8261	0.5757	1
54	70	-45.996	0.000	0.7582	0.5189	1
55	56	-83.961	0.000	0.8394	0.6935	1
55	63	165.925	0.000	0.7552	0.5548	1
56	65	251.884	0.000	0.7959	0.5695	1
57	58	-213.919	0.000	0.7829	0.6405	1
57	65	45.997	0.000	0.9499	0.6533	1
58	70	129.958	0.000	0.8988	0.6728	1
59	99	-104.038	0.000	0.7683	0.2605	1
59	104	-74.027	0.000	0.7575	0.3330	1
59	112	0.010	0.000	0.8005	0.8099	1
59	115	76.949	0.000	0.7718	0.3391	1
59	138	106.924	0.000	0.7129	0.2947	1
59	143	45.994	0.000	0.7739	0.5313	1
59	170	112.984	0.000	0.7426	0.2362	1
59	189	74.934	0.000	0.8067	0.4319	1
59	194	110.991	0.000	0.8033	0.3478	1
59	201	125.007	0.000	0.7927	0.3161	1
59	213	98.969	0.000	0.7868	0.3612	1
59	260	64.038	0.000	0.7312	0.4237	1
59	270	48.918	0.000	0.7186	0.2913	1
59	277	110.955	0.000	0.7944	0.3257	1
59	285	96.989	0.000	0.7128	0.3490	1
59	286	84.976	0.000	0.7452	0.2393	1
59	289	0.000	0.000	0.8921	0.5644	1
59	296	-2.015	0.000	0.8070	0.4716	1
59	298	0.010	0.000	0.8921	0.5644	1
59	302	88.971	0.000	0.8257	0.3863	1
59	314	0.000	0.000	0.7221	0.6566	1
59	315	98.991	0.000	0.8124	0.2992	1
59	342	85.960	0.000	0.7232	0.4184	1
59	345	70.960	0.000	0.7351	0.2781	1
59	360	-2.015	0.000	0.8387	0.5476	1
59	364	-37.098	0.000	0.7769	0.5050	1
59	371	74.934	0.000	0.7897	0.3576	1
59	379	-132.033	0.000	0.7740	0.2413	1
59	383	110.991	0.000	0.8126	0.3729	1
59	392	45.994	0.000	0.7165	0.4905	1
59	399	-116.059	0.000	0.7354	0.2737	1
59	417	70.960	0.000	0.7126	0.2967	1
59	428	61.960	0.000	0.7102	0.3666	1
59	430	27.918	0.000	0.7709	0.3365	1
59	434	122.007	0.000	0.7627	0.3109	1
59	466	-37.098	0.000	0.7627	0.3821	1
59	479	-106.054	0.000	0.7034	0.2574	1
59	481	58.960	0.000	0.7719	0.2541	1
59	502	-88.043	0.000	0.7496	0.2962	1
59	504	86.007	0.000	0.7449	0.4771	1
59	508	-74.064	0.000	0.7456	0.2402	1
59	537	-52.080	0.000	0.7461	0.2292	1
59	558	-54.060	0.000	0.7591	0.2595	1
59	579	107.992	0.000	0.7205	0.3639	1
59	583	-146.049	0.000	0.7155	0.2729	1
59	604	86.007	0.000	0.7477	0.3855	1
59	644	70.960	0.000	0.7003	0.2586	1
59	649	-54.095	0.000	0.7104	0.2359	1
59	672	86.007	0.000	0.7234	0.3496	1
59	676	-96.106	0.000	0.7838	0.2458	1
59	733	-98.085	0.000	0.7585	0.3025	1
59	735	-116.059	0.000	0.7233	0.2581	1
59	744	86.007	0.000	0.7369	0.4241	1
59	765	-51.113	0.000	0.7435	0.4333	1
59	827	86.007	0.000	0.7386	0.3732	1
59	831	104.965	0.000	0.7067	0.2591	1
59	835	126.002	0.000	0.7321	0.3061	1
59	841	-128.038	0.000	0.7745	0.2931	1
59	848	79.997	0.000	0.7156	0.3067	1
59	857	55.997	0.000	0.7420	0.2878	1
59	866	-160.064	0.000	0.7347	0.2459	1
59	868	-118.090	0.000	0.7656	0.2340	1
59	886	-63.077	0.000	0.7420	0.3185	1
59	901	-98.085	0.000	0.7907	0.2844	1
59	908	-68.075	0.000	0.7779	0.3057	1
59	916	-9.124	0.000	0.7032	0.2837	1
59	920	86.007	0.000	0.7436	0.4224	1
59	951	79.997	0.000	0.7109	0.2758	1
59	957	-148.101	0.000	0.7514	0.2555	1
59	1002	-192.127	0.000	0.7509	0.2404	1
59	1014	-206.070	0.000	0.7193	0.3030	1
59	1042	-124.138	0.000	0.7932	0.2709	1
59	1067	-130.054	0.000	0.7458	0.2674	1
59	1075	86.007	0.000	0.7612	0.3964	1
59	1100	-128.038	0.000	0.7380	0.2620	1
59	1107	110.007	0.000	0.7608	0.3343	1
59	1108	86.007	0.000	0.7406	0.4245	1
59	1120	-50.028	0.000	0.7265	0.2759	1
59	1181	-116.076	0.000	0.7730	0.2609	1
59	1183	-160.064	0.000	0.7333	0.2339	1
59	1184	86.007	0.000	0.7329	0.4490	1
59	1210	-162.153	0.000	0.7861	0.2722	1
59	1212	6.871	0.000	0.7201	0.3281	1
59	1219	-54.004	0.000	0.7445	0.2434	1
59	1226	-128.038	0.000	0.7225	0.2504	1
59	1235	55.997	0.000	0.8018	0.3807	1
59	1237	86.007	0.000	0.7184	0.3703	1
59	1292	41.983	0.000	0.7075	0.2388	1
59	1294	69.976	0.000	0.7190	0.4971	1
59	1297	56.944	0.000	0.7030	0.2269	1
59	1319	-216.091	0.000	0.7050	0.2213	1
59	1324	86.007	0.000	0.7409	0.4267	1
59	1330	-54.004	0.000	0.7869	0.4214	1
59	1334	-162.116	0.000	0.7180	0.3038	1
59	1350	-112.101	0.000	0.7774	0.2293	1
59	1351	-158.121	0.000	0.7161	0.2444	1
59	1358	-51.988	0.000	0.7067	0.3349	1
59	1380	38.936	0.000	0.7226	0.2239	1
59	1401	-38.009	0.000	0.8176	0.4621	1
59	1410	-112.043	0.000	0.7003	0.2732	1
59	1417	70.960	0.000	0.7130	0.2406	1
59	1421	115.945	0.000	0.7358	0.3384	1
59	1423	86.007	0.000	0.7302	0.3806	1
59	1456	-100.043	0.000	0.7082	0.2940	1
59	1483	-38.009	0.000	0.8244	0.5273	1
59	1497	-54.004	0.000	0.7907	0.4417	1
59	1523	-51.988	0.000	0.7192	0.3818	1
59	1530	86.007	0.000	0.7256	0.4066	1
59	1538	-75.077	0.000	0.7169	0.3101	1
59	1552	70.961	0.000	0.7097	0.2257	1
59	1587	-54.003	0.000	0.8044	0.5999	1
59	1592	-238.038	0.000	0.7178	0.2558	1
59	1599	-51.988	0.000	0.7248	0.4158	1
59	1605	58.961	0.000	0.7664	0.2241	1
59	1614	-38.008	0.000	0.7857	0.2452	1
59	1616	-160.065	0.000	0.7000	0.2529	1
59	1676	-162.153	0.000	0.7002	0.2656	1
59	1679	-160.137	0.000	0.7042	0.2314	1
59	1685	-54.004	0.000	0.7780	0.3640	1
59	1696	-106.126	0.000	0.7070	0.3114	1
59	1709	86.007	0.000	0.7228	0.3645	1
59	1727	-162.153	0.000	0.7539	0.2627	1
59	1729	-38.009	0.000	0.8224	0.5165	1
59	1742	-76.044	0.000	0.8431	0.3743	1
59	1755	-54.004	0.000	0.8086	0.6053	1
59	1766	-68.019	0.000	0.7142	0.3231	1
59	1768	-180.127	0.000	0.7561	0.2522	1
59	1804	70.961	0.000	0.7072	0.2560	1
59	1819	-38.009	0.000	0.8370	0.6708	1
59	1821	-222.044	0.000	0.7241	0.2467	1
59	1843	-96.106	0.000	0.7899	0.3358	1
59	1846	-54.004	0.000	0.7898	0.4383	1
59	1865	-68.019	0.000	0.7288	0.3409	1
59	1891	-206.179	0.000	0.7206	0.2537	1
59	1897	86.007	0.000	0.7389	0.4515	1
59	1920	115.945	0.000	0.7075	0.2996	1
59	1922	-22.012	0.000	0.8002	0.3984	1
59	1929	28.877	0.000	0.7294	0.2417	1
59	1930	-89.092	0.000	0.7196	0.2490	1
59	1944	-38.009	0.000	0.8336	0.5666	1
59	1982	-106.127	0.000	0.7887	0.2734	1
59	1998	-160.137	0.000	0.7780	0.2563	1
59	2007	86.007	0.000	0.7003	0.5184	1
59	2013	115.945	0.000	0.7298	0.3071	1
59	2052	28.877	0.000	0.7319	0.2540	1
59	2053	-73.061	0.000	0.8001	0.3809	1
59	2055	-190.184	0.000	0.7030	0.2490	1
59	2059	-208.195	0.000	0.7287	0.2352	1
59	2061	-38.009	0.000	0.8314	0.5806	1
59	2068	-106.126	0.000	0.7170	0.2438	1
59	2069	56.945	0.000	0.7295	0.2674	1
59	2070	-75.076	0.000	0.7107	0.3487	1
59	2078	86.007	0.000	0.7372	0.4299	1
59	2152	-144.142	0.000	0.7275	0.2425	1
59	2163	-122.122	0.000	0.7931	0.2799	1
59	2166	27.966	0.000	0.7722	0.3000	1
59	2168	86.007	0.000	0.7150	0.4712	1
59	2175	-71.046	0.000	0.8189	0.3155	1
59	2179	-192.200	0.000	0.7266	0.2560	1
59	2205	-180.070	0.000	0.7047	0.2501	1
59	2208	55.997	0.000	0.7739	0.2414	1
59	2260	86.007	0.000	0.7208	0.3574	1
59	2266	-83.046	0.000	0.7947	0.3064	1
59	2267	59.969	0.000	0.7189	0.3215	1
59	2321	-190.184	0.000	0.7364	0.2453	1
59	2343	-192.200	0.000	0.7872	0.2773	1
59	2381	-54.004	0.000	0.7813	0.3942	1
59	2387	-192.200	0.000	0.7751	0.2433	1
59	2402	-38.079	0.000	0.7086	0.2240	1
59	2542	-38.009	0.000	0.7445	0.2338	1
59	2614	46.830	0.000	0.7142	0.2322	1
59	2658	67.924	0.000	0.7218	0.4559	1
59	2659	77.966	0.000	0.7856	0.3503	1
59	2690	50.861	0.000	0.7583	0.2255	1
59	2725	23.898	0.000	0.7527	0.2273	1
59	2732	-89.056	0.000	0.7433	0.2361	1
59	2745	-85.189	0.000	0.7185	0.2417	1
59	2781	-228.215	0.000	0.7002	0.2240	1
59	2784	69.939	0.000	0.7099	0.3865	1
59	2795	-86.192	0.000	0.7129	0.2847	1
59	2900	-61.207	0.000	0.7066	0.2809	1
59	2914	-43.181	0.000	0.7060	0.2433	1
59	3057	-318.247	0.000	0.7012	0.2548	1
59	3222	-83.046	0.000	0.7931	0.2951	1
59	3557	-35.249	0.000	0.7148	0.2978	1
59	3578	-358.245	0.000	0.7207	0.3318	1
63	70	-127.960	0.000	0.8100	0.5727	1
63	107	-0.218	0.000	0.8354	0.6658	1
67	83	-180.063	0.000	0.8111	0.7106	1
67	112	15.987	0.000	0.7369	0.7300	1
67	271	0.000	0.000	0.9001	0.7312	1
67	314	15.977	0.000	0.7428	0.7178	1
67	330	0.000	0.000	0.9656	0.8458	1
72	149	192.048	0.000	0.9110	0.6224	1
72	175	175.022	0.000	0.8031	0.5461	1
73	92	-121.026	0.000	0.7623	0.6586	1
73	129	129.995	0.000	0.7935	0.7374	1
73	166	-92.995	0.000	0.7005	0.6317	1
76	185	37.956	0.000	0.7365	0.4821	1
76	327	-0.001	0.000	0.8661	0.5806	1
76	3251	-222.256	0.000	0.8510	0.5811	1
77	81	-108.504	0.000	0.7950	0.8307	1
77	90	-288.567	0.000	0.9490	0.8446	1
77	110	-450.620	0.000	0.7223	0.6752	1
77	111	-270.556	0.000	0.8819	0.8131	1
77	147	-300.530	0.000	0.8506	0.6389	1
78	97	0.010	0.000	1.0000	1.0000	1
78	260	27.844	0.000	0.7617	0.3693	1
81	90	-180.063	0.000	0.8009	0.7977	1
81	92	18.011	0.000	0.8741	0.7821	1
81	111	-162.052	0.000	0.8476	0.8199	1
81	147	-192.027	0.000	0.7138	0.6151	1
81	176	-116.011	0.000	0.7023	0.5644	1
82	92	-15.977	0.000	0.8094	0.7637	1
82	103	-180.063	0.000	0.7521	0.6727	1
82	105	182.147	0.000	0.8270	0.5872	1
83	98	18.011	0.000	0.7749	0.6823	1
83	271	180.063	0.000	0.7537	0.6058	1
83	330	180.063	0.000	0.8358	0.7748	1
83	331	18.011	0.000	0.7262	0.6570	1
83	377	18.011	0.000	0.7388	0.7327	1
84	103	18.011	0.000	0.8542	0.8097	1
84	120	-144.042	0.000	0.7464	0.7660	1
85	113	83.961	0.000	0.7044	0.3604	1
87	830	-62.191	0.000	0.7119	0.2927	1
87	1027	-38.193	0.000	0.7133	0.2951	1
87	1330	-34.068	0.000	0.8503	0.4165	1
87	1483	-18.073	0.000	0.8525	0.4099	1
87	1497	-34.068	0.000	0.8461	0.3908	1
87	1587	-34.067	0.000	0.8243	0.3106	1
87	1685	-34.068	0.000	0.8479	0.4107	1
87	1729	-18.073	0.000	0.8402	0.3842	1
87	1755	-34.068	0.000	0.8288	0.3185	1
87	1819	-18.073	0.000	0.8349	0.3306	1
87	1846	-34.068	0.000	0.8422	0.4224	1
87	1884	-85.151	0.000	0.7203	0.2835	1
87	1944	-18.073	0.000	0.8406	0.3819	1
87	2061	-18.073	0.000	0.8385	0.3592	1
87	2381	-34.068	0.000	0.8377	0.4341	1
87	2407	-340.249	0.000	0.7136	0.4004	1
87	2628	6.744	0.000	0.7130	0.3901	1
87	2769	-21.287	0.000	0.7091	0.3663	1
88	364	-81.076	0.000	0.8844	0.3012	1
88	1920	71.967	0.000	0.7066	0.3800	1
90	110	-162.053	0.000	0.8031	0.7456	1
90	111	18.011	0.000	0.9017	0.8354	1
90	117	-144.042	0.000	0.7664	0.7944	1
90	147	-11.963	0.000	0.8534	0.6793	1
92	111	-180.063	0.000	0.7488	0.7533	1
92	176	-134.022	0.000	0.7318	0.6136	1
94	364	96.952	0.000	0.8240	0.2858	1
94	1955	-28.103	0.000	0.7062	0.3665	1
95	296	136.073	0.000	0.8908	0.7225	1
95	360	136.073	0.000	0.8996	0.7493	1
95	422	50.045	0.000	0.7277	0.3048	1
95	481	197.048	0.000	0.7179	0.3104	1
95	562	50.045	0.000	0.7324	0.2980	1
95	725	80.964	0.000	0.7146	0.4093	1
95	868	19.998	0.000	0.7338	0.3242	1
95	1123	26.045	0.000	0.7670	0.4560	1
95	1235	194.084	0.000	0.7170	0.3385	1
95	1401	100.079	0.000	0.7212	0.3730	1
95	1410	26.045	0.000	0.7213	0.4557	1
95	1456	38.044	0.000	0.7645	0.4269	1
95	1483	100.079	0.000	0.7339	0.4626	1
95	1605	197.048	0.000	0.7259	0.3118	1
95	1729	100.079	0.000	0.7158	0.4176	1
95	1819	100.079	0.000	0.7187	0.3845	1
95	1922	116.076	0.000	0.7230	0.3502	1
95	1944	100.079	0.000	0.7208	0.4385	1
95	2053	65.027	0.000	0.7130	0.3369	1
95	2061	100.079	0.000	0.7286	0.4432	1
98	101	15.978	0.000	0.8322	0.6956	1
98	173	-88.016	0.000	0.8329	0.7363	1
98	329	15.978	0.000	0.8394	0.6985	1
98	330	162.053	0.000	0.7193	0.6455	1
98	331	-0.000	0.000	0.9131	0.7451	1
98	377	-0.000	0.000	0.9337	0.7418	1
99	364	66.941	0.000	0.8393	0.2892	1
99	733	5.953	0.000	0.8537	0.5923	1
99	830	21.911	0.000	0.7378	0.2650	1
99	1587	50.035	0.000	0.8375	0.2878	1
99	1755	50.035	0.000	0.8420	0.2935	1
99	1884	-1.049	0.000	0.7199	0.2191	1
99	1943	-100.088	0.000	0.8316	0.4507	1
99	2084	-15.065	0.000	0.8054	0.4365	1
99	2424	-15.028	0.000	0.7047	0.3731	1
101	174	-88.016	0.000	0.8217	0.7462	1
101	329	-0.000	0.000	0.9190	0.7815	1
101	331	-15.978	0.000	0.7982	0.6693	1
101	377	-15.978	0.000	0.8193	0.6840	1
103	120	-162.053	0.000	0.8427	0.8108	1
104	194	185.019	0.000	0.7741	0.4462	1
104	289	74.028	0.000	0.7501	0.4658	1
104	298	74.037	0.000	0.7501	0.4658	1
104	345	144.987	0.000	0.8095	0.5213	1
104	364	36.930	0.000	0.8100	0.3696	1
104	399	-42.032	0.000	0.8023	0.5138	1
104	417	144.987	0.000	0.7713	0.4937	1
104	430	101.945	0.000	0.8188	0.4839	1
104	436	-24.057	0.000	0.8215	0.5140	1
104	466	36.930	0.000	0.8041	0.3924	1
104	602	33.948	0.000	0.7219	0.4248	1
104	690	144.987	0.000	0.7469	0.5539	1
104	733	-24.058	0.000	0.7791	0.5063	1
104	747	-42.011	0.000	0.8626	0.5295	1
104	841	-54.011	0.000	0.8462	0.5585	1
104	887	132.987	0.000	0.7341	0.5317	1
104	888	8.935	0.000	0.7097	0.3284	1
104	901	-24.058	0.000	0.8674	0.4947	1
104	908	5.953	0.000	0.8464	0.5721	1
104	943	-116.084	0.000	0.8545	0.5514	1
104	1014	-132.042	0.000	0.7721	0.3980	1
104	1042	-50.111	0.000	0.8681	0.5186	1
104	1241	-86.110	0.000	0.8640	0.4915	1
104	1330	20.024	0.000	0.8357	0.4581	1
104	1334	-88.089	0.000	0.7798	0.5186	1
104	1391	-5.081	0.000	0.7419	0.4950	1
104	1401	36.019	0.000	0.8490	0.5144	1
104	1406	8.898	0.000	0.7053	0.2797	1
104	1456	-26.016	0.000	0.7868	0.5578	1
104	1476	-116.084	0.000	0.8671	0.5509	1
104	1483	36.019	0.000	0.8485	0.4868	1
104	1497	20.024	0.000	0.8219	0.4292	1
104	1538	-1.049	0.000	0.7807	0.3854	1
104	1558	-32.099	0.000	0.7999	0.5024	1
104	1587	20.024	0.000	0.8028	0.3490	1
104	1602	-32.099	0.000	0.7507	0.4050	1
104	1660	-134.167	0.000	0.8169	0.5273	1
104	1676	-88.125	0.000	0.8280	0.5570	1
104	1685	20.024	0.000	0.8090	0.4130	1
104	1727	-88.125	0.000	0.8403	0.5186	1
104	1729	36.019	0.000	0.8260	0.4291	1
104	1755	20.024	0.000	0.8163	0.3690	1
104	1766	6.009	0.000	0.7661	0.3291	1
104	1803	-33.076	0.000	0.7090	0.3741	1
104	1819	36.019	0.000	0.8195	0.3703	1
104	1843	-22.078	0.000	0.8377	0.5138	1
104	1846	20.024	0.000	0.8147	0.4498	1
104	1872	-134.167	0.000	0.8298	0.5010	1
104	1944	36.019	0.000	0.8201	0.4249	1
104	1982	-32.099	0.000	0.8593	0.4818	1
